City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
454,Lar,IN,26.2039,83.9717,77.72,71,84,11.81,broken clouds
455,Garchitorena,PH,13.8804,123.6946,80.44,86,100,11.5,overcast clouds
456,Canon City,US,38.441,-105.2424,69.96,16,0,27.63,clear sky
457,Kahului,US,20.8947,-156.47,84.22,66,40,17.27,scattered clouds
458,Devils Lake,US,48.1128,-98.8651,44.94,37,0,13.8,clear sky
459,Altea,ES,38.5989,-0.0514,58.3,85,84,14.99,broken clouds
460,Qovlar,AZ,40.948,45.735,54.86,68,0,1.39,clear sky
461,Hirara,JP,24.8,125.2833,75.47,83,40,9.22,scattered clouds
462,Lufilufi,WS,-13.8745,-171.5986,87.58,74,18,7.65,light rain
463,Sokolo,ML,14.7328,-6.1219,93.09,12,85,5.59,overcast clouds
464,Dutlwe,BW,-23.9833,23.9,63.18,86,23,12.08,few clouds
465,Santiago,CL,-33.4569,-70.6483,64.85,45,0,11.5,clear sky
466,Kangaatsiaq,GL,68.3065,-53.4641,19.8,83,100,5.64,overcast clouds
467,Lienz,AT,46.8289,12.769,41.9,79,95,3.94,overcast clouds
468,Awbari,LY,26.5921,12.7805,68.27,25,76,14.5,broken clouds
469,Ondjiva,AO,-17.0667,15.7333,65.61,88,100,4.94,overcast clouds
470,Turukhansk,RU,65.8167,87.9833,15.53,87,100,8.12,overcast clouds
471,Imeni Poliny Osipenko,RU,52.4201,136.4853,29.26,84,100,12.3,overcast clouds
472,Laredo,US,27.5064,-99.5075,97.09,26,0,6.91,clear sky
473,Monteagudo,BO,-19.8167,-63.9833,69.3,98,100,1.52,overcast clouds
474,Mbini,GQ,1.574,9.6134,79.14,88,80,6.04,light rain
475,Cockburn Town,TC,21.4612,-71.1419,76.24,79,98,27.81,overcast clouds
476,Dera Ghazi Khan,PK,30.0561,70.6348,83.55,16,2,7.02,clear sky
477,Klaksvik,FO,62.2266,-6.589,41.92,76,100,25.81,overcast clouds
478,Ambilobe,MG,-13.2,49.05,70.45,90,25,3.6,scattered clouds
479,Grenville,GD,12.1167,-61.6167,80.65,81,23,17.65,few clouds
480,Burnie,AU,-41.0667,145.9167,60.51,54,51,4.47,broken clouds
481,Eyrarbakki,IS,63.863,-21.1481,41.05,67,100,21.23,light rain
482,Coldingham,GB,55.8868,-2.157,45.59,88,100,19.39,light rain
483,Jieshi,CN,22.8134,115.8257,77.95,74,0,1.25,clear sky
484,Belyy Yar,RU,53.6039,91.3903,25.86,61,100,4.47,overcast clouds
485,Durant,US,33.994,-96.3708,80.96,50,0,12.66,clear sky
486,Noumea,NC,-22.2763,166.4572,82.99,99,27,8.43,scattered clouds
487,Lavumisa,SZ,-27.31,31.892,62.4,94,0,2.17,clear sky
488,Constantine,DZ,36.365,6.6147,56.61,54,0,3.44,clear sky
489,Kosh-Agach,RU,50.0,88.6667,22.75,51,0,2.64,clear sky
490,Yar-Sale,RU,66.8333,70.8333,34.12,100,100,10.65,overcast clouds
491,Alexandria,EG,31.2156,29.9553,60.76,63,40,9.22,scattered clouds
492,Rio Gallegos,AR,-51.6226,-69.2181,42.85,65,0,11.5,clear sky
493,Praya,CV,14.9215,-23.5087,70.34,68,40,19.57,scattered clouds
494,Iskilip,TR,40.7353,34.4739,40.93,66,100,9.91,overcast clouds
495,Sur,OM,22.5667,59.5289,82.54,39,0,2.19,clear sky
496,Canberra,AU,-35.2835,149.1281,62.46,71,100,4.61,overcast clouds
497,Gangarampur,IN,25.4,88.5167,74.7,81,1,9.26,clear sky
498,Buala,SB,-8.145,159.5921,85.46,67,70,4.18,broken clouds
499,Dongsheng,CN,39.8161,109.9776,37.53,38,1,5.99,clear sky
500,Liverpool,GB,53.4106,-2.9779,51.3,69,100,10.36,overcast clouds
501,Verkhnevilyuysk,RU,63.4453,120.3167,22.14,89,100,2.42,overcast clouds
502,Rio Pomba,BR,-21.2747,-43.1792,72.73,94,0,0.43,clear sky
503,Springfield,US,37.2153,-93.2982,55.98,93,90,5.01,overcast clouds
504,Adrar,MR,20.5022,-10.0711,79.81,6,18,11.92,few clouds
505,Roseburg,US,43.2165,-123.3417,46.38,67,40,6.91,scattered clouds
506,Vila Do Maio,CV,15.1333,-23.2167,70.59,80,100,16.93,overcast clouds
507,Maceio,BR,-9.6658,-35.7353,74.64,88,0,4.61,clear sky
508,Elvas,PT,38.8815,-7.1628,48.65,94,12,6.31,few clouds
509,Teterow,DE,53.7833,12.5667,32.16,85,88,4.68,overcast clouds
510,Raudeberg,NO,61.9875,5.1352,36.27,83,100,7.58,overcast clouds
511,Chiang Rai,TH,19.9167,99.9167,82.99,94,1,5.75,clear sky
512,Podgorica,ME,42.4411,19.2636,42.58,56,0,2.3,clear sky
513,Emerald,AU,-23.5333,148.1667,82.54,57,0,8.05,clear sky
514,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.63,98,25,1.61,scattered clouds
515,Fukuma,JP,33.7667,130.4667,73.29,71,5,3.15,clear sky
516,Bambanglipuro,ID,-7.95,110.2833,80.94,76,23,4.47,few clouds
517,Longjiang,CN,47.3303,123.1836,45.18,27,6,5.86,clear sky
518,Santa Pola,ES,38.1917,-0.5658,62.42,75,40,10.36,scattered clouds
519,Lakes Entrance,AU,-37.8811,147.981,61.16,57,88,6.6,overcast clouds
520,Comodoro Rivadavia,AR,-45.8667,-67.5,53.46,66,40,17.27,scattered clouds
521,Lasa,IT,46.6166,10.7002,38.35,72,100,0.85,overcast clouds
522,Ayia Marina,GR,37.75,23.5333,53.35,43,0,8.3,clear sky
523,Saryozek,KZ,44.3583,77.9753,56.7,49,100,3.8,overcast clouds
524,Visnes,NO,59.3556,5.2242,39.22,75,40,5.75,scattered clouds
525,Ingham,US,42.6,-84.3833,55.58,44,100,8.05,overcast clouds
526,Fredericksburg,US,38.3032,-77.4605,63.03,61,0,8.05,clear sky
527,Ixtapa,MX,20.7,-105.2,76.23,83,75,12.66,broken clouds
528,Hami,CN,42.8,93.45,49.37,15,4,19.51,clear sky
529,Oyama,JP,36.3,139.8,69.58,49,0,1.92,clear sky
530,Shimoda,JP,34.6667,138.95,70.16,65,0,9.48,clear sky
531,Puerto Leguizamo,CO,-0.1934,-74.7819,73.08,98,55,1.88,broken clouds
532,Gat,IL,31.61,34.7642,59.81,100,12,7.45,few clouds
533,Sorland,NO,67.667,12.6934,39.74,77,42,5.14,scattered clouds
534,Margate,GB,51.3813,1.3862,54.1,81,100,1.99,overcast clouds
535,Maniitsoq,GL,65.4167,-52.9,25.36,75,100,5.84,overcast clouds
536,Hisor,TJ,38.525,68.5512,60.55,76,9,2.13,clear sky
537,Santa Barbara,US,34.7333,-120.0343,59.77,82,75,16.11,broken clouds
538,Faranah,GN,10.0404,-10.7434,78.67,64,82,8.41,broken clouds
539,Half Moon Bay,US,37.4636,-122.4286,57.42,59,0,34.52,haze
540,Mackay,AU,-21.15,149.2,84.69,78,40,13.8,scattered clouds
541,Svetlogorsk,BY,52.6333,29.7333,35.47,73,59,8.46,broken clouds
542,Chulym,RU,55.0997,80.9572,29.08,87,10,5.5,clear sky
543,Jinchang,CN,38.4953,102.1739,51.01,33,100,6.76,overcast clouds
544,Gari,RU,59.4307,62.3497,29.75,97,46,5.41,scattered clouds
545,Creel,MX,27.75,-107.6333,55.72,35,100,14.38,overcast clouds
546,Cherskiy,RU,68.75,161.3,5.52,77,10,8.84,clear sky
547,Klobuck,PL,50.9008,18.9367,32.65,76,13,6.33,few clouds
548,Nome,US,64.5011,-165.4064,35.17,64,0,13.8,clear sky
549,Youghal,IE,51.95,-7.8506,51.1,100,91,6.82,overcast clouds
550,Morogoro,TZ,-6.8167,37.6667,68.7,96,85,1.52,overcast clouds
551,Karratha,AU,-20.7377,116.8463,84.47,24,0,7.67,clear sky
552,Anadyr,RU,64.75,177.4833,27.1,86,75,13.42,broken clouds
553,Atbasar,KZ,51.8,68.3333,38.46,62,100,15.39,overcast clouds
554,San Patricio,US,28.017,-97.5169,77.72,87,100,13.13,overcast clouds
555,Kamina,CD,-8.7386,24.9906,63.25,95,100,4.07,overcast clouds
556,Calbuco,CL,-41.768,-73.1273,51.08,79,84,17.16,broken clouds
557,Petauke,ZM,-14.2426,31.3253,61.54,96,14,3.87,few clouds
558,Fort-Shevchenko,KZ,44.5086,50.263,56.19,65,0,13.13,clear sky
559,Envira,BR,-7.3,-70.2167,72.93,98,36,2.33,scattered clouds
560,Tatawin,TN,32.9297,10.4518,53.94,75,100,4.54,overcast clouds
561,Bowen,AU,-20.0167,148.2333,83.62,60,7,16.28,clear sky
562,Sioux Lookout,CA,50.1001,-91.917,42.87,33,40,11.5,scattered clouds
563,Marawi,PH,7.9986,124.2928,75.04,76,100,6.35,overcast clouds
564,Dubbo,AU,-32.25,148.6167,73.53,64,7,6.91,clear sky
565,Green River,US,41.5286,-109.4662,43.2,91,100,8.72,overcast clouds
566,Dandeli,IN,15.2667,74.6167,76.08,79,100,1.66,overcast clouds
567,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,78.82,71,55,4.99,broken clouds
568,Cuamba,MZ,-14.8031,36.5372,66.92,94,25,2.39,scattered clouds
569,Namatanai,PG,-3.6667,152.4333,85.71,61,27,5.1,scattered clouds
570,Sungaipenuh,ID,-2.0833,101.3833,69.33,83,100,0.49,overcast clouds
571,Kilindoni,TZ,-7.9139,39.6668,82.31,77,100,15.77,light rain
572,Port Lincoln,AU,-34.7333,135.8667,64.76,69,100,15.48,overcast clouds
573,Suntar,RU,62.1444,117.6319,26.87,85,93,3.18,overcast clouds
574,San Cristobal,VE,7.7669,-72.225,73.58,82,91,0.98,overcast clouds
575,Punta Alta,AR,-38.8759,-62.0736,55.36,63,4,5.48,clear sky
576,Lazaro Cardenas,MX,17.9583,-102.2,78.31,78,36,8.16,scattered clouds
577,Changqing,CN,36.5575,116.7272,57.58,73,100,11.14,light rain
578,Prince George,CA,53.9166,-122.753,36.28,36,0,23.02,clear sky
579,Nelson Bay,AU,-32.7167,152.15,73.0,81,35,13.35,light rain
580,Port-De-Bouc,FR,43.4,4.9833,54.95,68,0,14.97,clear sky
581,Martapura,ID,-3.4167,114.85,78.89,89,0,4.61,clear sky
582,Luancheng,CN,37.8792,114.6517,59.16,37,100,10.02,overcast clouds
583,Kota Kinabalu,MY,5.9749,116.0724,80.58,78,20,5.01,few clouds
584,Waitati,NZ,-45.75,170.5667,54.81,72,100,6.73,overcast clouds
585,Jatara,IN,25.0167,79.05,87.39,21,100,7.61,overcast clouds
586,Terrace,CA,54.5163,-128.6035,49.91,20,75,16.11,broken clouds
587,Bayan,CN,46.0833,127.4,45.03,38,2,10.31,clear sky
588,Nabire,ID,-3.3667,135.4833,81.46,81,26,2.21,scattered clouds
589,Bodden Town,KY,19.2833,-81.25,80.6,72,20,13.8,few clouds
590,Jiuquan,CN,39.7432,98.5174,45.73,19,100,17.69,overcast clouds
591,Pemberton,CA,50.3164,-122.8027,49.69,47,91,3.69,overcast clouds
592,Luba,GQ,3.4568,8.5547,78.69,81,100,4.63,light rain
593,Vestmannaeyjar,IS,63.4427,-20.2734,41.0,73,100,21.68,overcast clouds
594,Conceicao Do Mato Dentro,BR,-19.0372,-43.425,66.54,95,5,0.67,clear sky
595,Kita,ML,13.0349,-9.4895,93.6,20,100,2.55,overcast clouds
596,Mount Gambier,AU,-37.8333,140.7667,58.91,51,77,8.05,broken clouds
597,Uvinza,TZ,-5.1036,30.3911,66.52,88,100,3.09,light rain
598,Talara,PE,-4.5772,-81.2719,69.53,87,94,15.05,overcast clouds
599,Ostersund,SE,63.1792,14.6357,33.62,93,100,14.97,overcast clouds
600,Itaituba,BR,-4.2761,-55.9836,74.34,99,100,0.51,overcast clouds
601,Kalabagh,PK,32.965,71.557,83.37,16,100,8.88,overcast clouds
602,Fairbanks,US,64.8378,-147.7164,39.97,48,0,6.91,clear sky
603,Boulder City,US,35.9786,-114.8325,75.85,16,0,26.46,clear sky
604,Venado Tuerto,AR,-33.7456,-61.9688,55.62,54,0,4.5,clear sky
605,Tupik,RU,54.4253,119.9327,28.42,62,100,2.84,overcast clouds
606,Dzaoudzi,YT,-12.7887,45.2699,78.69,94,0,2.3,clear sky
607,Gopalur,IN,16.6167,77.8,80.19,55,86,4.97,overcast clouds
608,Sibolga,ID,1.7427,98.7792,79.75,76,81,1.61,broken clouds
609,Payo,ID,-3.7508,103.6372,76.12,86,88,0.63,overcast clouds
610,Mount Isa,AU,-20.7333,139.5,91.17,25,51,17.27,broken clouds
611,Zelezniki,SI,46.2333,14.1667,41.94,5,97,4.18,overcast clouds
612,Araguacu,BR,-12.9306,-49.8264,78.84,65,39,2.01,scattered clouds
613,Ilo,PE,-17.6394,-71.3375,65.8,80,37,6.93,scattered clouds
614,Mercedes,AR,-34.6515,-59.4307,57.78,79,0,7.45,clear sky
615,Paeroa,NZ,-37.3667,175.6667,72.28,80,100,6.82,overcast clouds
616,Vorozhba,UA,51.1733,34.2192,34.16,98,100,19.39,light snow
617,Humaita,BR,-7.5061,-63.0208,75.51,87,92,1.05,overcast clouds
618,Lawrenceburg,US,38.0373,-84.8966,57.78,91,75,11.5,broken clouds
619,Alice Springs,AU,-23.7,133.8833,90.95,21,0,13.8,clear sky
620,Pascagoula,US,30.3658,-88.5561,69.84,90,20,14.97,few clouds
621,Porto Novo,BJ,6.4965,2.6036,84.02,86,44,6.08,light rain
622,Matara,LK,5.9485,80.5353,78.19,86,100,5.01,overcast clouds
623,Linxia,CN,35.6003,103.2064,44.55,49,0,2.48,clear sky
624,Ancud,CL,-41.8697,-73.8203,47.23,84,16,8.63,few clouds
625,Bagdarin,RU,54.4333,113.6,29.53,56,22,0.69,few clouds
626,Espanola,US,35.9911,-106.0806,70.54,21,38,24.23,scattered clouds
627,San Jose,US,37.3394,-121.895,57.92,38,40,24.16,scattered clouds
628,Lashio,MM,22.9333,97.75,71.8,60,0,0.4,clear sky
629,Takoradi,GH,4.8845,-1.7554,80.2,86,100,6.26,light rain
630,Leningradskiy,RU,69.3833,178.4167,-2.99,80,11,3.42,few clouds
631,Raga,SS,8.4596,25.678,77.32,62,85,4.74,overcast clouds
632,Collie,AU,-33.3667,116.15,65.05,58,0,10.36,clear sky
633,Tautira,PF,-17.7333,-149.15,81.46,74,23,14.92,few clouds
634,Peniche,PT,39.3558,-9.3811,56.28,92,85,11.45,overcast clouds
635,Adelanto,US,34.5828,-117.4092,62.76,51,98,20.24,overcast clouds
636,Areka,ET,7.0667,37.7,60.44,93,100,1.1,overcast clouds
637,Moron,AR,-34.6534,-58.6198,64.15,85,0,7.85,clear sky
638,Ganzhou,CN,28.8184,115.4327,81.79,49,13,1.01,few clouds
639,Komsomolskiy,UZ,40.4272,71.7189,66.92,59,100,6.91,light rain
640,Venice,US,27.0998,-82.4543,74.05,74,0,1.01,haze
641,Ucluelet,CA,48.9329,-125.5528,52.11,57,6,16.15,clear sky
642,Wainwright,CA,52.839,-110.8572,24.08,55,100,17.16,overcast clouds
643,Ligatne,LV,57.2343,25.0406,33.26,92,30,3.36,scattered clouds
644,Mavrovi Anovi,MK,41.7025,20.7564,29.14,73,0,1.12,clear sky
645,Kaeo,NZ,-35.1,173.7833,62.06,94,100,16.22,overcast clouds
646,Kapustin Yar,RU,48.5831,45.7372,51.98,72,0,8.9,clear sky
647,Valdivia,CL,-39.8142,-73.2459,50.4,99,100,1.99,overcast clouds
648,Poyarkovo,RU,49.6,128.6833,37.9,59,2,10.42,clear sky
649,Taoudenni,ML,22.6783,-3.9836,81.46,6,100,8.99,overcast clouds
650,Seoul,KR,37.5683,126.9778,67.6,75,75,8.05,broken clouds
651,Cabedelo,BR,-6.9811,-34.8339,77.67,75,100,6.67,overcast clouds
652,Praia Da Vitoria,PT,38.7333,-27.0667,61.05,94,75,9.15,broken clouds
653,Nam Som,TH,17.7704,102.1895,80.1,47,97,4.47,overcast clouds
654,Rawson,AR,-43.3002,-65.1023,56.89,56,100,15.84,overcast clouds
655,San Felipe,VE,10.3399,-68.7425,71.83,93,45,5.37,scattered clouds
656,Sembe,CG,1.6481,14.5806,70.05,97,92,2.17,overcast clouds
657,Keflavik,IS,64.0049,-22.5624,40.91,65,75,16.11,light rain
658,Issia,CI,6.4922,-6.5856,73.69,97,100,3.31,overcast clouds
659,Coahuayana,MX,18.7333,-103.6833,78.1,66,100,4.18,overcast clouds
660,Santiago De Cuba,CU,20.0247,-75.8219,78.91,73,40,11.5,scattered clouds
661,Kollam,IN,8.8833,76.6,78.03,86,100,2.77,overcast clouds
662,Hobyo,SO,5.3505,48.5268,81.9,71,81,8.25,broken clouds
663,Elat,IL,29.5581,34.9482,66.04,39,0,10.36,clear sky
664,Susuman,RU,62.7833,148.1667,0.36,77,72,2.13,broken clouds
665,Koslan,RU,63.4564,48.8989,32.99,100,100,1.5,light snow
666,Tignere,CM,7.3667,12.65,71.94,63,83,4.18,light rain
667,Berlevag,NO,70.8578,29.0864,30.0,87,96,11.07,overcast clouds
668,Escarcega,MX,18.6089,-90.7454,82.99,56,15,8.48,few clouds
669,Svetlyy,RU,54.675,20.1347,30.96,83,6,6.38,clear sky
670,Shelburne,CA,44.0787,-80.2041,53.6,83,100,10.49,overcast clouds
671,Egvekinot,RU,66.3167,-179.1667,6.58,85,100,13.38,overcast clouds
672,Verkhniy Mamon,RU,50.1635,40.3832,52.43,75,67,12.5,broken clouds
673,Lucapa,AO,-8.4192,20.7447,64.99,90,100,3.4,overcast clouds
674,Kamenka,RU,51.3223,42.7678,49.03,80,82,10.96,broken clouds
675,Ottawa,CA,45.4112,-75.6981,51.75,53,100,5.75,overcast clouds
676,Uyovu,TZ,-3.2833,31.5258,63.39,86,100,3.91,overcast clouds
677,Qui Nhon,VN,13.7667,109.2333,77.45,77,100,2.73,overcast clouds
678,Guhagar,IN,17.4842,73.1929,77.34,63,100,3.65,overcast clouds
679,Laranja Da Terra,BR,-19.8989,-41.0567,69.67,96,5,3.36,clear sky
680,Bairiki,KI,1.3292,172.9752,86.0,79,40,4.61,scattered clouds
